geneid,cid,aid,acname,acvalue
2321,44431925,299177,IC50,3.86
2321,44431898,299177,IC50,0.22
2321,44431899,299177,IC50,0.19
2321,44431900,299177,IC50,0.45
2321,44431901,299177,IC50,0.32
2321,44431915,299177,IC50,2.25
2321,44431903,299177,IC50,0.44
2321,44431905,299177,IC50,5.25
2321,44431912,299177,IC50,0.86
2321,44431914,299177,IC50,1.22
2321,44431921,299177,IC50,0.79
2321,44431936,299177,IC50,1.08
2321,44590992,392542,IC50,0.7
2321,44591117,392542,IC50,0.58
2321,44591374,392542,IC50,0.26
2321,44591375,392542,IC50,1.23
2321,44591376,392542,IC50,0.31
2321,44591404,392542,IC50,0.055
2321,151194,392542,IC50,0.14
2321,44591030,392542,IC50,0.33
2321,44591378,392542,IC50,0.25
2321,44591405,392542,IC50,0.26
2321,44591407,392542,IC50,0.38
2321,44591443,392542,IC50,0.67
2321,6398883,392542,IC50,0.17
2321,44590991,392542,IC50,2.51
2321,5147149,392542,IC50,0.17
2321,44591357,392542,IC50,0.25
2321,44591377,392542,IC50,0.61
2321,44591408,392542,IC50,1.09
2321,44591439,392542,IC50,0.98
2321,44591440,392542,IC50,1.8
2321,44591441,392542,IC50,0.75
2321,44591442,392542,IC50,0.19
2321,51001040,1257735,IC50,0.004
2321,51001287,1257735,IC50,0.004
2321,51001202,1257735,IC50,0.013
2321,51001203,1257735,IC50,0.01
2321,51001283,1257735,IC50,0.002
2321,51000883,1257735,IC50,0.004
2321,51000959,1257735,IC50,0.003
2321,51001043,1257735,IC50,0.005
2321,51001286,1257735,IC50,0.016
2321,51001538,1257735,IC50,0.034
2321,51000963,1257735,IC50,0.003
2321,51001120,1257735,IC50,0.006
2321,51001285,1257735,IC50,0.02
2321,51001541,1257735,IC50,0.015
2321,51001778,1257735,IC50,0.02
2321,67042483,1257735,IC50,0.005
2321,50915113,1257735,IC50,0.005
2321,51001629,1257735,IC50,0.013
2321,49838871,1258053,Kd,0.074
2321,86290277,1344207,IC50,0.005
2321,86290664,1344207,IC50,0.009
2321,86290706,1344207,IC50,0.01
2321,86290748,1344207,IC50,0.009
2321,86290749,1344207,IC50,0.011
2321,86290273,1344207,IC50,0.015
2321,86290583,1344207,IC50,0.003
2321,86290704,1344207,IC50,0.011
2321,86290707,1344207,IC50,0.112
2321,86290751,1344207,IC50,0.006
2321,86290321,1344207,IC50,0.003
2321,86290932,1344207,IC50,0.016
2321,86290581,1344207,IC50,0.01
2321,86290624,1344207,IC50,0.006
2321,86290626,1344207,IC50,0.009
2321,86290663,1344207,IC50,0.013
2321,86290665,1344207,IC50,0.008
2321,86290705,1344207,IC50,0.008
2321,86290795,1344207,IC50,0.009
2321,51041353,1344207,IC50,0.007
2321,51040946,1344207,IC50,0.007
2321,86290887,1344207,IC50,0.018
2321,86290931,1344207,IC50,0.007
2321,86290796,1344207,IC50,0.008
2321,86290544,1344207,IC50,0.004
2321,86290582,1344207,IC50,0.005
2321,86290584,1344207,IC50,0.01
2321,86290623,1344207,IC50,0.01
2321,86290666,1344207,IC50,0.01
2321,86290750,1344207,IC50,0.06
2321,86290752,1344207,IC50,0.008
2321,50915125,1344207,IC50,0.016
2321,134157719,1344207,IC50,0.008
2321,9811611,1344807,IC50,0.122
2321,5329468,67835,IC50,0.387
2321,5329454,67835,IC50,0.622
2321,5329446,67835,IC50,0.022
2321,5329471,67835,IC50,0.02
2321,5329450,67835,IC50,0.018
2321,5329453,67835,IC50,0.031
2321,5329469,67835,IC50,0.07
2321,5329452,67835,IC50,0.029
2321,5329449,67835,IC50,0.023
2321,5329457,67835,IC50,0.15
2321,5329447,67835,IC50,0.032
2321,5329470,67835,IC50,0.08
