geneid,cid,aid,acname,acvalue
3480,59758161,1342325,IC50,0.5
3480,59758163,1342325,IC50,0.05
3480,59758168,1342325,IC50,0.5
3480,59758176,1342325,IC50,0.05
3480,59758179,1342325,IC50,0.05
3480,59757962,1342325,IC50,0.05
3480,59757965,1342325,IC50,0.05
3480,59757968,1342325,IC50,0.5
3480,59757971,1342325,IC50,0.05
3480,59757972,1342325,IC50,0.5
3480,59757974,1342325,IC50,0.05
3480,59757977,1342325,IC50,0.05
3480,59757979,1342325,IC50,0.05
3480,59757982,1342325,IC50,0.5
3480,59757995,1342325,IC50,0.5
3480,59758004,1342325,IC50,0.5
3480,59758009,1342325,IC50,0.5
3480,59758010,1342325,IC50,0.05
3480,59758018,1342325,IC50,0.05
3480,59758027,1342325,IC50,0.5
3480,59758034,1342325,IC50,0.05
3480,59758035,1342325,IC50,0.5
3480,59758036,1342325,IC50,0.05
3480,59758040,1342325,IC50,0.05
3480,59758052,1342325,IC50,0.05
3480,59758060,1342325,IC50,0.05
3480,59758062,1342325,IC50,0.5
3480,59758064,1342325,IC50,0.5
3480,59758065,1342325,IC50,0.5
3480,59758073,1342325,IC50,0.5
3480,59758081,1342325,IC50,0.05
3480,59758083,1342325,IC50,0.05
3480,59758089,1342325,IC50,0.05
3480,59758096,1342325,IC50,0.05
3480,59758117,1342325,IC50,0.05
3480,59758127,1342325,IC50,0.5
3480,59758129,1342325,IC50,0.5
3480,59758131,1342325,IC50,0.05
3480,59758132,1342325,IC50,0.5
3480,59758136,1342325,IC50,0.5
3480,59758149,1342325,IC50,0.5
3480,59758155,1342325,IC50,0.05
3480,59758157,1342325,IC50,0.05
3480,59758159,1342325,IC50,0.05
3480,59758174,1342325,IC50,0.5
3480,59758175,1342325,IC50,0.5
3480,59758180,1342325,IC50,0.05
3480,59757960,1342325,IC50,0.05
3480,59757961,1342325,IC50,0.5
3480,59757967,1342325,IC50,0.5
3480,59757973,1342325,IC50,0.05
3480,11532663,1342325,IC50,0.05
3480,11560696,1342325,IC50,0.05
3480,11567645,1342325,IC50,0.05
3480,11604026,1342325,IC50,0.05
3480,11605244,1342325,IC50,0.05
3480,11605971,1342325,IC50,0.05
3480,11635074,1342325,IC50,0.05
3480,11655625,1342325,IC50,0.05
3480,11719517,1342325,IC50,0.05
3480,11698102,1342325,IC50,0.05
3480,59648405,1342325,IC50,0.05
3480,59648407,1342325,IC50,0.05
3480,59648391,1342325,IC50,0.05
3480,59648399,1342325,IC50,0.05
3480,59648403,1342325,IC50,0.05
3480,59648406,1342325,IC50,0.05
3480,59648385,1342325,IC50,0.05
3480,59648404,1342325,IC50,0.05
3480,59648410,1342325,IC50,0.05
3480,59648411,1342325,IC50,0.05
3480,70568273,1342325,IC50,0.05
