cid,aid,activity,acname,acvalue,geneid
135524445,102609,Active,IC50,3.2,3482
49797399,318562,Active,IC50,5.03,3482
49797397,318562,Active,IC50,3.7,3482
49797398,318562,Active,IC50,4.44,3482
49797400,318562,Active,IC50,4.76,3482
44449275,318562,Active,IC50,1.8,3482
10102934,318562,Active,IC50,0.09,3482
