geneid,cid,aid,acname,acvalue
1956,1900460,642761,IC50,23.5
1956,57396218,644271,IC50,27.05
1956,11617559,648951,IC50,24
1956,1302,1264567,IC50,10
1956,16045730,1264567,IC50,0.001
1956,73332620,1344442,IC50,10
1956,9930439,603958,IC50,0.58884
1956,5328287,603958,IC50,0.14454
1956,5328860,603958,IC50,0.75858
1956,5328851,603958,IC50,0.53703
1956,5328848,603958,IC50,0.81283
1956,135402848,603958,IC50,0.34674
1956,5328865,603958,IC50,61.6595
1956,5328842,603958,IC50,1.44544
1956,10322889,603958,IC50,0.79433
1956,11762902,603958,IC50,0.54954
1956,10884588,603958,IC50,0.95499
1956,5328879,603958,IC50,15.1356
1956,5328858,603958,IC50,3.16228
1956,5328850,603958,IC50,0.87096
1956,5328881,603958,IC50,6.76083
1956,5328871,603958,IC50,2.18776
1956,5328863,603958,IC50,0.22909
1956,5328864,603958,IC50,0.36308
1956,10161969,603958,IC50,0.79433
1956,9890154,603958,IC50,2.34423
1956,10029703,603958,IC50,5.37032
1956,5328866,603958,IC50,6.60693
1956,5328877,603958,IC50,3.38844
1956,5328872,603958,IC50,69.1831
1956,10885120,603958,IC50,2.69153
1956,9913648,603958,IC50,1.58489
1956,10928765,603958,IC50,5.24807
1956,10983483,603958,IC50,2.29087
1956,5328286,603958,IC50,0.04898
1956,5328243,603958,IC50,0.02188
1956,5328292,603958,IC50,0.1349
1956,5328282,603958,IC50,0.26303
1956,5328859,603958,IC50,16.9824
1956,5328855,603958,IC50,7.76247
1956,5328870,603958,IC50,0.6166
1956,5328874,603958,IC50,21.3796
1956,5328886,603958,IC50,89.1251
1956,11037303,603958,IC50,7.58578
1956,10973080,603958,IC50,4.7863
1956,9891993,603958,IC50,13.4896
1956,11016075,603958,IC50,0.33113
1956,6445562,603958,IC50,0.07943
1956,5328290,603958,IC50,0.07762
1956,10253204,603958,IC50,0.30903
1956,5328296,603958,IC50,0.00955
1956,5328843,603958,IC50,50.1187
1956,5328854,603958,IC50,2.75423
1956,5328846,603958,IC50,47.863
1956,5328840,603958,IC50,0.19055
1956,5328884,603958,IC50,5.12861
1956,9929127,624997,Kd,10
1956,135565635,624997,Kd,0.22
1956,11314340,624999,Kd,10
1956,176155,624999,Kd,1.3
1956,11617559,624996,Kd,10
1956,11338033,624996,Kd,10
1956,9929127,624996,Kd,10
1956,11338033,625006,Kd,10
1956,9929127,625006,Kd,10
1956,135565635,625006,Kd,4.6
1956,135565635,624996,Kd,2.4
1956,176155,625000,Kd,1.7
1956,10427712,625000,Kd,1.3
1956,11617559,625000,Kd,10
1956,11338033,625000,Kd,10
1956,10427712,625005,Kd,1.9
1956,9929127,625005,Kd,10
1956,176155,625007,Kd,2.5
1956,10427712,625007,Kd,6.9
1956,11617559,625007,Kd,10
1956,11314340,625007,Kd,10
1956,135565635,625007,Kd,2.4
1956,176155,625001,Kd,1.6
1956,10427712,625001,Kd,2.5
1956,11617559,625001,Kd,10
1956,11338033,625001,Kd,10
1956,11314340,625001,Kd,10
1956,11314340,625002,Kd,10
1956,10427712,625002,Kd,1.5
1956,11617559,625002,Kd,10
1956,11338033,625002,Kd,10
1956,176155,625003,Kd,1.9
1956,11617559,625003,Kd,10
1956,9929127,625003,Kd,10
1956,135565635,625003,Kd,1
1956,135565635,625004,Kd,0.66
1956,9929127,625004,Kd,10
1956,11314340,625004,Kd,10
1956,136042228,634930,IC50,34.25
1956,24322804,634930,IC50,7.44
1956,56970372,634930,IC50,1.51
1956,56735038,634930,IC50,38.32
1956,56950115,636384,IC50,0.048
